0, 1713959465435644, 1713959465435672, 28
1, 1713959465460214, 1713959465460233, 19
2, 1713959465474875, 1713959465475679, 804
3, 1713959465489593, 1713959465491086, 1493
4, 1713959465501601, 1713959465505734, 4133
5, 1713959465513542, 1713959465520217, 6675
6, 1713959465525484, 1713959465534695, 9211
7, 1713959465537424, 1713959465550727, 13303
8, 1713959465549722, 1713959465566220, 16498
9, 1713959465565192, 1713959465581059, 15867
10, 1713959465580686, 1713959465595754, 15068
11, 1713959465595299, 1713959465609030, 13731
12, 1713959465609163, 1713959465625853, 16690
13, 1713959465625999, 1713959465640058, 14059
14, 1713959465640289, 1713959465654857, 14568
15, 1713959465654650, 1713959465669254, 14604
16, 1713959465669189, 1713959465683849, 14660
17, 1713959465683781, 1713959465700388, 16607
18, 1713959465698364, 1713959465714797, 16433
19, 1713959465710303, 1713959465729401, 19098
20, 1713959465722284, 1713959465743860, 21576
21, 1713959465734222, 1713959465758643, 24421
22, 1713959465746153, 1713959465773432, 27279
23, 1713959465759461, 1713959465788731, 29270
24, 1713959465773476, 1713959465804130, 30654
25, 1713959465788862, 1713959465818665, 29803
26, 1713959465804183, 1713959465834689, 30506
27, 1713959465818926, 1713959465851645, 32719
28, 1713959465834240, 1713959465865067, 30827
29, 1713959465848809, 1713959465879725, 30916
30, 1713959465860787, 1713959465894077, 33290
31, 1713959465872758, 1713959465910036, 37278
32, 1713959465884705, 1713959465923074, 38369
33, 1713959465896650, 1713959465937343, 40693
34, 1713959465909840, 1713959465951686, 41846
35, 1713959465922979, 1713959465966300, 43321
36, 1713959465937569, 1713959465980129, 42560
37, 1713959465951952, 1713959465995518, 43566
38, 1713959465966296, 1713959466010142, 43846
39, 1713959465980131, 1713959466025764, 45633
40, 1713959465993969, 1713959466039488, 45519
41, 1713959466005977, 1713959466055174, 49197
42, 1713959466017918, 1713959466070608, 52690
43, 1713959466029856, 1713959466085377, 55521
44, 1713959466041827, 1713959466099122, 57295
45, 1713959466055056, 1713959466114079, 59023
46, 1713959466070436, 1713959466128279, 57843
47, 1713959466085154, 1713959466141945, 56791
48, 1713959466098097, 1713959466158567, 60470
