0, 1713960881537049, 1713960881537049
1, 1713960881554232, 17183
2, 1713960881568958, 14726
3, 1713960881583675, 14717
4, 1713960881597499, 13824
5, 1713960881613431, 15932
6, 1713960881632550, 19119
7, 1713960881646117, 13567
8, 1713960881661864, 15747
9, 1713960881675529, 13665
10, 1713960881692508, 16979
11, 1713960881706256, 13748
12, 1713960881725419, 19163
13, 1713960881738913, 13494
14, 1713960881755682, 16769
15, 1713960881769333, 13651
16, 1713960881785147, 15814
17, 1713960881803416, 18269
18, 1713960881819078, 15662
19, 1713960881834927, 15849
20, 1713960881850887, 15960
21, 1713960881867016, 16129
22, 1713960881886550, 19534
23, 1713960881902240, 15690
24, 1713960881918054, 15814
25, 1713960881934036, 15982
26, 1713960881950168, 16132
27, 1713960881968407, 18239
28, 1713960881984095, 15688
29, 1713960881999920, 15825
30, 1713960882015899, 15979
31, 1713960882032008, 16109
32, 1713960882050300, 18292
33, 1713960882065959, 15659
34, 1713960882081798, 15839
35, 1713960882097784, 15986
36, 1713960882113887, 16103
37, 1713960882133443, 19556
38, 1713960882149098, 15655
39, 1713960882164937, 15839
40, 1713960882180890, 15953
41, 1713960882197017, 16127
42, 1713960882215249, 18232
43, 1713960882230932, 15683
44, 1713960882246773, 15841
45, 1713960882262725, 15952
46, 1713960882278849, 16124
47, 1713960882298383, 19534
48, 1713960882314047, 15664
49, 1713960882329844, 15797
50, 1713960882345863, 16019
51, 1713960882361964, 16101
52, 1713960882380227, 18263
53, 1713960882395909, 15682
54, 1713960882411719, 15810
55, 1713960882427701, 15982
56, 1713960882443801, 16100
57, 1713960882463353, 19552
58, 1713960882479009, 15656
59, 1713960882494849, 15840
60, 1713960882510803, 15954
61, 1713960882526930, 16127
62, 1713960882545195, 18265
63, 1713960882560852, 15657
64, 1713960882576679, 15827
65, 1713960882592634, 15955
66, 1713960882608759, 16125
67, 1713960882628283, 19524
68, 1713960882643965, 15682
69, 1713960882659769, 15804
70, 1713960882675747, 15978
71, 1713960882691879, 16132
72, 1713960882711404, 19525
73, 1713960882727084, 15680
74, 1713960882742897, 15813
75, 1713960882758878, 15981
76, 1713960882774975, 16097
77, 1713960882793241, 18266
78, 1713960882808893, 15652
79, 1713960882824730, 15837
80, 1713960882840712, 15982
81, 1713960882856882, 16170
82, 1713960882876530, 19648
83, 1713960882892274, 15744
84, 1713960882908192, 15918
85, 1713960882924230, 16038
86, 1713960882940434, 16204
87, 1713960882958647, 18213
88, 1713960882974328, 15681
89, 1713960882990158, 15830
90, 1713960883006103, 15945
91, 1713960883022263, 16160
92, 1713960883041785, 19522
93, 1713960883057503, 15718
94, 1713960883087185, 29682
95, 1713960883104841, 17656
96, 1713960883129706, 24865
97, 1713960883144734, 15028
98, 1713960883158864, 14130
99, 1713960883173025, 14161
100, 1713960883187154, 14129
101, 1713960883201288, 14134
102, 1713960883215475, 14187
103, 1713960883229612, 14137
104, 1713960883243768, 14156
105, 1713960883257903, 14135
106, 1713960883272061, 14158
107, 1713960883286220, 14159
108, 1713960883300404, 14184
109, 1713960883314537, 14133
110, 1713960883328669, 14132
111, 1713960883342830, 14161
112, 1713960883356959, 14129
113, 1713960883371118, 14159
114, 1713960883385249, 14131
115, 1713960883399406, 14157
116, 1713960883413537, 14131
117, 1713960883427691, 14154
118, 1713960883441826, 14135
119, 1713960883455951, 14125
120, 1713960883470107, 14156
121, 1713960883484242, 14135
122, 1713960883498406, 14164
123, 1713960883512537, 14131
124, 1713960883526696, 14159
125, 1713960883540825, 14129
126, 1713960883554986, 14161
127, 1713960883569118, 14132
128, 1713960883583244, 14126
129, 1713960883597404, 14160
130, 1713960883611518, 14114
131, 1713960883625667, 14149
132, 1713960883639798, 14131
133, 1713960883653957, 14159
134, 1713960883668082, 14125
135, 1713960883682271, 14189
136, 1713960883696404, 14133
137, 1713960883710534, 14130
138, 1713960883724696, 14162
139, 1713960883738826, 14130
140, 1713960883752985, 14159
141, 1713960883767112, 14127
142, 1713960883781272, 14160
143, 1713960883795402, 14130
144, 1713960883809559, 14157
145, 1713960883826544, 16985
146, 1713960883840727, 14183
147, 1713960883853785, 13058
148, 1713960883867936, 14151
149, 1713960883881037, 13101
150, 1713960883895195, 14158
151, 1713960883908342, 13147
152, 1713960883923172, 14830
153, 1713960883937945, 14773
154, 1713960883952715, 14770
155, 1713960883967456, 14741
156, 1713960883982236, 14780
157, 1713960883996980, 14744
158, 1713960884011722, 14742
159, 1713960884026494, 14772
160, 1713960884041241, 14747
161, 1713960884056036, 14795
162, 1713960884070221, 14185
163, 1713960884083347, 13126
164, 1713960884098955, 15608
165, 1713960884112936, 13981
166, 1713960884126949, 14013
167, 1713960884140958, 14009
168, 1713960884154941, 13983
169, 1713960884168955, 14014
170, 1713960884183133, 14178
171, 1713960884196236, 13103
172, 1713960884210232, 13996
173, 1713960884224221, 13989
174, 1713960884238283, 14062
175, 1713960884252321, 14038
176, 1713960884266362, 14041
177, 1713960884280427, 14065
178, 1713960884294466, 14039
179, 1713960884308534, 14068
180, 1713960884322600, 14066
181, 1713960884336638, 14038
182, 1713960884350670, 14032
183, 1713960884364711, 14041
184, 1713960884378683, 13972
185, 1713960884399993, 21310
186, 1713960884416953, 16960
187, 1713960884431728, 14775
188, 1713960884454037, 22309
189, 1713960884468788, 14751
190, 1713960884483562, 14774
191, 1713960884498317, 14755
192, 1713960884513097, 14780
193, 1713960884527872, 14775
194, 1713960884541912, 14040
195, 1713960884555980, 14068
196, 1713960884570018, 14038
197, 1713960884584081, 14063
198, 1713960884598162, 14081
199, 1713960884612197, 14035
