0, 1713961016714294, 1713961016714294
1, 1713961016731911, 17617
2, 1713961016744368, 12457
3, 1713961016756791, 12423
4, 1713961016769233, 12442
5, 1713961016781661, 12428
6, 1713961016794096, 12435
7, 1713961016806566, 12470
8, 1713961016819030, 12464
9, 1713961016831491, 12461
10, 1713961016843955, 12464
11, 1713961016856459, 12504
12, 1713961016868908, 12449
13, 1713961016881404, 12496
14, 1713961016893909, 12505
15, 1713961016906421, 12512
16, 1713961016918985, 12564
17, 1713961016931523, 12538
18, 1713961016944069, 12546
19, 1713961016956615, 12546
20, 1713961016971407, 14792
21, 1713961016983786, 12379
22, 1713961016996175, 12389
23, 1713961017008578, 12403
24, 1713961017021001, 12423
25, 1713961017033452, 12451
26, 1713961017045876, 12424
27, 1713961017058313, 12437
28, 1713961017070758, 12445
29, 1713961017083241, 12483
30, 1713961017095703, 12462
31, 1713961017108179, 12476
32, 1713961017120663, 12484
33, 1713961017133170, 12507
34, 1713961017145699, 12529
35, 1713961017158232, 12533
36, 1713961017170745, 12513
37, 1713961017183279, 12534
38, 1713961017195845, 12566
39, 1713961017208390, 12545
40, 1713961017223135, 14745
41, 1713961017235515, 12380
42, 1713961017247902, 12387
43, 1713961017260330, 12428
44, 1713961017272736, 12406
45, 1713961017285170, 12434
46, 1713961017297595, 12425
47, 1713961017310057, 12462
48, 1713961017322502, 12445
49, 1713961017334966, 12464
50, 1713961017347488, 12522
51, 1713961017359960, 12472
52, 1713961017372497, 12537
53, 1713961017384988, 12491
54, 1713961017397485, 12497
55, 1713961017410016, 12531
56, 1713961017422557, 12541
57, 1713961017435106, 12549
58, 1713961017447673, 12567
59, 1713961017460250, 12577
60, 1713961017475028, 14778
61, 1713961017487470, 12442
62, 1713961017499904, 12434
63, 1713961017512335, 12431
64, 1713961017524773, 12438
65, 1713961017537265, 12492
66, 1713961017549725, 12460
67, 1713961017562193, 12468
68, 1713961017574666, 12473
69, 1713961017587150, 12484
70, 1713961017599703, 12553
71, 1713961017612187, 12484
72, 1713961017624653, 12466
73, 1713961017637148, 12495
74, 1713961017649672, 12524
75, 1713961017662206, 12534
76, 1713961017674723, 12517
77, 1713961017687254, 12531
78, 1713961017699796, 12542
79, 1713961017712368, 12572
80, 1713961017727114, 14746
81, 1713961017739492, 12378
82, 1713961017751887, 12395
83, 1713961017764310, 12423
84, 1713961017776711, 12401
85, 1713961017789146, 12435
86, 1713961017801570, 12424
87, 1713961017814006, 12436
88, 1713961017826471, 12465
89, 1713961017838919, 12448
90, 1713961017851380, 12461
91, 1713961017863848, 12468
92, 1713961017876354, 12506
93, 1713961017888841, 12487
94, 1713961017905686, 16845
95, 1713961017922486, 16800
96, 1713961017938796, 16310
97, 1713961017952907, 14111
98, 1713961017967029, 14122
99, 1713961017981173, 14144
100, 1713961017995289, 14116
101, 1713961018009433, 14144
102, 1713961018023596, 14163
103, 1713961018037747, 14151
104, 1713961018051894, 14147
105, 1713961018066008, 14114
106, 1713961018080148, 14140
107, 1713961018094264, 14116
108, 1713961018108408, 14144
109, 1713961018122520, 14112
110, 1713961018136659, 14139
111, 1713961018150785, 14126
112, 1713961018164957, 14172
113, 1713961018179073, 14116
114, 1713961018193185, 14112
115, 1713961018207322, 14137
116, 1713961018221434, 14112
117, 1713961018235575, 14141
118, 1713961018249686, 14111
119, 1713961018263822, 14136
120, 1713961018277936, 14114
121, 1713961018292078, 14142
122, 1713961018306193, 14115
123, 1713961018320305, 14112
124, 1713961018334444, 14139
125, 1713961018348553, 14109
126, 1713961018362690, 14137
127, 1713961018376798, 14108
128, 1713961018390951, 14153
129, 1713961018405063, 14112
130, 1713961018419178, 14115
131, 1713961018433288, 14110
132, 1713961018447400, 14112
133, 1713961018461541, 14141
134, 1713961018475653, 14112
135, 1713961018489804, 14151
136, 1713961018503912, 14108
137, 1713961018518050, 14138
138, 1713961018532160, 14110
139, 1713961018546297, 14137
140, 1713961018560404, 14107
141, 1713961018574514, 14110
142, 1713961018588651, 14137
143, 1713961018602775, 14124
144, 1713961018616907, 14132
145, 1713961018633141, 16234
146, 1713961018646426, 13285
147, 1713961018659681, 13255
148, 1713961018672907, 13226
149, 1713961018686187, 13280
150, 1713961018699437, 13250
151, 1713961018712714, 13277
152, 1713961018725977, 13263
153, 1713961018739269, 13292
154, 1713961018752519, 13250
155, 1713961018765798, 13279
156, 1713961018779046, 13248
157, 1713961018792303, 13257
158, 1713961018805588, 13285
159, 1713961018818845, 13257
160, 1713961018832131, 13286
161, 1713961018845387, 13256
162, 1713961018858642, 13255
163, 1713961018871899, 13257
164, 1713961018885184, 13285
165, 1713961018898441, 13257
166, 1713961018911696, 13255
167, 1713961018924978, 13282
168, 1713961018938233, 13255
169, 1713961018951519, 13286
170, 1713961018964774, 13255
171, 1713961018978045, 13271
172, 1713961018991303, 13258
173, 1713961019004587, 13284
174, 1713961019017858, 13271
175, 1713961019031117, 13259
176, 1713961019044405, 13288
177, 1713961019057663, 13258
178, 1713961019070946, 13283
179, 1713961019084202, 13256
180, 1713961019097457, 13255
181, 1713961019110710, 13253
182, 1713961019123995, 13285
183, 1713961019137248, 13253
184, 1713961019150504, 13256
185, 1713961019172203, 21699
186, 1713961019185138, 12935
187, 1713961019198068, 12930
188, 1713961019211016, 12948
189, 1713961019226974, 15958
190, 1713961019240713, 13739
191, 1713961019254487, 13774
192, 1713961019268305, 13818
193, 1713961019282122, 13817
194, 1713961019295917, 13795
195, 1713961019309730, 13813
196, 1713961019323518, 13788
197, 1713961019337303, 13785
198, 1713961019351122, 13819
199, 1713961019364907, 13785
