0, 1713959079816830, 1713959079816978, 148
1, 1713959079837410, 1713959079837574, 164
2, 1713959079852201, 1713959079852343, 142
3, 1713959079866982, 1713959079869119, 2137
4, 1713959079881549, 1713959079881610, 61
5, 1713959079896211, 1713959079896273, 62
6, 1713959079916341, 1713959079916410, 69
7, 1713959079930955, 1713959079931018, 63
8, 1713959079945684, 1713959079945744, 60
9, 1713959079963831, 1713959079964288, 457
10, 1713959079978419, 1713959079978435, 16
11, 1713959079995331, 1713959079996462, 1131
12, 1713959080014275, 1713959080014295, 20
13, 1713959080032080, 1713959080032097, 17
14, 1713959080050203, 1713959080050221, 18
15, 1713959080067065, 1713959080067313, 248
16, 1713959080081643, 1713959080082924, 1281
17, 1713959080097454, 1713959080100696, 3242
18, 1713959080109964, 1713959080116370, 6406
19, 1713959080128840, 1713959080135834, 6994
20, 1713959080141294, 1713959080151252, 9958
21, 1713959080155672, 1713959080160923, 5251
22, 1713959080170237, 1713959080183193, 12956
23, 1713959080185041, 1713959080199481, 14440
24, 1713959080202228, 1713959080213545, 11317
25, 1713959080215649, 1713959080223371, 7722
26, 1713959080230748, 1713959080241971, 11223
27, 1713959080243114, 1713959080265847, 22733
28, 1713959080261417, 1713959080285169, 23752
29, 1713959080273902, 1713959080302610, 28708
30, 1713959080298014, 1713959080312806, 14792
31, 1713959080312414, 1713959080337103, 24689
32, 1713959080329214, 1713959080351626, 22412
33, 1713959080341549, 1713959080376426, 34877
34, 1713959080353963, 1713959080389055, 35092
35, 1713959080374079, 1713959080402488, 28409
36, 1713959080388590, 1713959080412872, 24282
37, 1713959080404483, 1713959080438709, 34226
38, 1713959080426217, 1713959080451969, 25752
39, 1713959080440024, 1713959080467632, 27608
40, 1713959080454557, 1713959080480309, 25752
41, 1713959080469913, 1713959080491309, 21396
42, 1713959080484929, 1713959080506213, 21284
43, 1713959080499648, 1713959080520368, 20720
44, 1713959080514108, 1713959080536885, 22777
45, 1713959080529850, 1713959080584420, 54570
46, 1713959080578173, 1713959080594179, 16006
47, 1713959080592344, 1713959080613638, 21294
48, 1713959080608112, 1713959080627796, 19684
49, 1713959080620619, 1713959080637954, 17335
50, 1713959080635615, 1713959080654514, 18899
51, 1713959080650438, 1713959080680088, 29650
52, 1713959080662924, 1713959080699481, 36557
53, 1713959080675245, 1713959080725817, 50572
54, 1713959080687627, 1713959080739451, 51824
55, 1713959080700095, 1713959080752602, 52507
56, 1713959080718522, 1713959080765599, 47077
57, 1713959080734986, 1713959080776227, 41241
58, 1713959080753053, 1713959080786623, 33570
59, 1713959080773542, 1713959080803341, 29799
60, 1713959080785993, 1713959080816376, 30383
61, 1713959080800398, 1713959080830159, 29761
62, 1713959080812805, 1713959080848054, 35249
63, 1713959080825413, 1713959080858617, 33204
64, 1713959080838534, 1713959080883188, 44654
65, 1713959080860531, 1713959080901593, 41062
66, 1713959080886358, 1713959080922287, 35929
67, 1713959080900123, 1713959080937145, 37022
68, 1713959080917141, 1713959080954789, 37648
69, 1713959080929501, 1713959080964998, 35497
70, 1713959080946479, 1713959080987622, 41143
71, 1713959080963539, 1713959081009070, 45531
72, 1713959080975988, 1713959081024764, 48776
73, 1713959080990192, 1713959081052359, 62167
74, 1713959081006540, 1713959081067173, 60633
75, 1713959081018927, 1713959081081853, 62926
76, 1713959081032363, 1713959081099099, 66736
77, 1713959081052542, 1713959081109054, 56512
78, 1713959081069169, 1713959081119698, 50529
79, 1713959081082822, 1713959081134049, 51227
80, 1713959081101769, 1713959081149180, 47411
81, 1713959081117926, 1713959081160608, 42682
82, 1713959081134784, 1713959081174967, 40183
83, 1713959081148817, 1713959081184882, 36065
84, 1713959081163677, 1713959081198816, 35139
85, 1713959081183822, 1713959081208797, 24975
86, 1713959081201768, 1713959081227729, 25961
87, 1713959081217993, 1713959081238947, 20954
88, 1713959081235611, 1713959081252640, 17029
89, 1713959081250288, 1713959081271296, 21008
90, 1713959081267052, 1713959081283256, 16204
91, 1713959081281548, 1713959081314263, 32715
92, 1713959081308018, 1713959081329645, 21627
93, 1713959081320463, 1713959081343780, 23317
94, 1713959081332984, 1713959081353673, 20689
95, 1713959081345886, 1713959081370278, 24392
96, 1713959081360726, 1713959081401610, 40884
97, 1713959081375214, 1713959081411430, 36216
98, 1713959081390408, 1713959081432808, 42400
99, 1713959081403733, 1713959081448334, 44601
100, 1713959081417126, 1713959081461390, 44264
101, 1713959081434827, 1713959081480731, 45904
102, 1713959081447265, 1713959081497051, 49786
103, 1713959081463654, 1713959081509059, 45405
104, 1713959081476180, 1713959081530082, 53902
105, 1713959081488665, 1713959081547109, 58444
106, 1713959081511226, 1713959081561260, 50034
107, 1713959081523704, 1713959081570946, 47242
108, 1713959081542324, 1713959081583737, 41413
109, 1713959081554841, 1713959081601925, 47084
110, 1713959081573411, 1713959081611460, 38049
111, 1713959081604471, 1713959081632994, 28523
112, 1713959081617871, 1713959081657276, 39405
113, 1713959081632347, 1713959081672343, 39996
114, 1713959081653562, 1713959081683616, 30054
115, 1713959081669901, 1713959081704519, 34618
116, 1713959081684272, 1713959081728781, 44509
117, 1713959081698919, 1713959081739523, 40604
118, 1713959081711350, 1713959081757061, 45711
119, 1713959081727198, 1713959081775689, 48491
120, 1713959081742381, 1713959081788741, 46360
121, 1713959081756686, 1713959081802079, 45393
122, 1713959081771408, 1713959081824860, 53452
123, 1713959081783902, 1713959081847940, 64038
124, 1713959081798627, 1713959081857673, 59046
125, 1713959081819480, 1713959081867329, 47849
126, 1713959081833794, 1713959081881880, 48086
127, 1713959081849081, 1713959081901170, 52089
128, 1713959081864160, 1713959081916839, 52679
129, 1713959081880050, 1713959081930405, 50355
130, 1713959081894380, 1713959081950857, 56477
131, 1713959081906752, 1713959081969285, 62533
132, 1713959081919175, 1713959081984642, 65467
133, 1713959081933563, 1713959081994758, 61195
134, 1713959081949041, 1713959082005056, 56015
135, 1713959081964172, 1713959082014895, 50723
136, 1713959081977505, 1713959082027556, 50051
137, 1713959081990019, 1713959082040099, 50080
138, 1713959082002508, 1713959082052639, 50131
139, 1713959082014844, 1713959082070843, 55999
140, 1713959082030015, 1713959082089183, 59168
141, 1713959082042428, 1713959082101194, 58766
142, 1713959082057718, 1713959082117874, 60156
143, 1713959082079610, 1713959082130583, 50973
144, 1713959082094176, 1713959082146864, 52688
145, 1713959082119555, 1713959082161413, 41858
146, 1713959082133327, 1713959082177803, 44476
147, 1713959082151822, 1713959082198184, 46362
148, 1713959082164182, 1713959082219472, 55290
149, 1713959082176719, 1713959082231949, 55230
150, 1713959082191332, 1713959082244371, 53039
151, 1713959082203838, 1713959082257581, 53743
152, 1713959082216207, 1713959082268149, 51942
153, 1713959082234069, 1713959082278824, 44755
154, 1713959082246550, 1713959082291167, 44617
155, 1713959082267639, 1713959082301085, 33446
156, 1713959082287633, 1713959082321469, 33836
157, 1713959082300008, 1713959082331795, 31787
158, 1713959082314559, 1713959082343093, 28534
159, 1713959082328167, 1713959082353123, 24956
160, 1713959082345133, 1713959082363025, 17892
161, 1713959082359948, 1713959082382166, 22218
162, 1713959082376770, 1713959082392498, 15728
163, 1713959082389174, 1713959082404712, 15538
164, 1713959082401652, 1713959082422777, 21125
165, 1713959082414146, 1713959082434602, 20456
166, 1713959082426458, 1713959082445067, 18609
167, 1713959082438852, 1713959082460863, 22011
168, 1713959082454015, 1713959082478965, 24950
169, 1713959082466474, 1713959082494700, 28226
170, 1713959082479014, 1713959082505145, 26131
171, 1713959082493195, 1713959082524819, 31624
172, 1713959082507484, 1713959082538473, 30989
173, 1713959082527536, 1713959082548287, 20751
174, 1713959082547621, 1713959082568741, 21120
175, 1713959082568346, 1713959082583636, 15290
176, 1713959082584103, 1713959082599042, 14939
177, 1713959082601085, 1713959082609623, 8538
178, 1713959082627185, 1713959082627330, 145
179, 1713959082645650, 1713959082649648, 3998
180, 1713959082658006, 1713959082662701, 4695
181, 1713959082670363, 1713959082686254, 15891
182, 1713959082682792, 1713959082701389, 18597
183, 1713959082699721, 1713959082717047, 17326
184, 1713959082713961, 1713959082732694, 18733
185, 1713959082727013, 1713959082753207, 26194
186, 1713959082748402, 1713959082771043, 22641
187, 1713959082760872, 1713959082783091, 22219
188, 1713959082773150, 1713959082797173, 24023
189, 1713959082785508, 1713959082807435, 21927
190, 1713959082809699, 1713959082823310, 13611
191, 1713959082824229, 1713959082847081, 22852
192, 1713959082842748, 1713959082857197, 14449
193, 1713959082856087, 1713959082877112, 21025
194, 1713959082871941, 1713959082889110, 17169
195, 1713959082884347, 1713959082907556, 23209
196, 1713959082896848, 1713959082924681, 27833
197, 1713959082916969, 1713959082936706, 19737
198, 1713959082936902, 1713959082955404, 18502
199, 1713959082957278, 1713959082965077, 7799
