0, 1713960926527829, 1713960926527860, 31
1, 1713960926544702, 1713960926544722, 20
2, 1713960926562078, 1713960926562096, 18
3, 1713960926575801, 1713960926575818, 17
4, 1713960926589523, 1713960926589540, 17
5, 1713960926603274, 1713960926603291, 17
6, 1713960926617098, 1713960926617197, 99
7, 1713960926630867, 1713960926630886, 19
8, 1713960926644720, 1713960926644737, 17
9, 1713960926661918, 1713960926662015, 97
10, 1713960926675454, 1713960926675472, 18
11, 1713960926689115, 1713960926689133, 18
12, 1713960926702812, 1713960926702912, 100
13, 1713960926716454, 1713960926716472, 18
14, 1713960926730201, 1713960926730219, 18
15, 1713960926743996, 1713960926744013, 17
16, 1713960926757813, 1713960926757911, 98
17, 1713960926771620, 1713960926771638, 18
18, 1713960926785527, 1713960926785626, 99
19, 1713960926802712, 1713960926802730, 18
20, 1713960926816287, 1713960926816384, 97
21, 1713960926829884, 1713960926829981, 97
22, 1713960926843485, 1713960926843503, 18
23, 1713960926857181, 1713960926857198, 17
24, 1713960926870936, 1713960926870953, 17
25, 1713960926884702, 1713960926884719, 17
26, 1713960926898505, 1713960926898602, 97
27, 1713960926912319, 1713960926912336, 17
28, 1713960926926227, 1713960926926329, 102
29, 1713960926943414, 1713960926943432, 18
30, 1713960926957017, 1713960926957113, 96
31, 1713960926970578, 1713960926970595, 17
32, 1713960926984238, 1713960926984255, 17
33, 1713960926997959, 1713960926997974, 15
34, 1713960927010398, 1713960927010413, 15
35, 1713960927022838, 1713960927022853, 15
36, 1713960927035286, 1713960927035303, 17
37, 1713960927047768, 1713960927047783, 15
38, 1713960927060230, 1713960927060245, 15
39, 1713960927072717, 1713960927072732, 15
40, 1713960927085208, 1713960927085224, 16
41, 1713960927097713, 1713960927097728, 15
42, 1713960927110254, 1713960927110268, 14
43, 1713960927122763, 1713960927122778, 15
44, 1713960927137451, 1713960927137467, 16
45, 1713960927149789, 1713960927149805, 16
46, 1713960927162166, 1713960927162181, 15
47, 1713960927174522, 1713960927174537, 15
48, 1713960927186887, 1713960927186902, 15
49, 1713960927199263, 1713960927199317, 54
50, 1713960927211717, 1713960927211732, 15
51, 1713960927224128, 1713960927224143, 15
52, 1713960927236529, 1713960927236544, 15
53, 1713960927248942, 1713960927248957, 15
54, 1713960927261363, 1713960927261377, 14
55, 1713960927273823, 1713960927273838, 15
56, 1713960927286261, 1713960927286277, 16
57, 1713960927298711, 1713960927298725, 14
58, 1713960927311168, 1713960927311185, 17
59, 1713960927323662, 1713960927323677, 15
60, 1713960927336130, 1713960927336148, 18
61, 1713960927348618, 1713960927348633, 15
62, 1713960927361116, 1713960927361131, 15
63, 1713960927373621, 1713960927373636, 15
64, 1713960927388339, 1713960927388355, 16
65, 1713960927400674, 1713960927400690, 16
66, 1713960927413019, 1713960927413034, 15
67, 1713960927425373, 1713960927425389, 16
68, 1713960927437739, 1713960927437754, 15
69, 1713960927450148, 1713960927450163, 15
70, 1713960927462543, 1713960927462558, 15
71, 1713960927474933, 1713960927474950, 17
72, 1713960927487341, 1713960927487357, 16
73, 1713960927499777, 1713960927499793, 16
74, 1713960927512195, 1713960927512209, 14
75, 1713960927524623, 1713960927524639, 16
76, 1713960927537063, 1713960927537078, 15
77, 1713960927549513, 1713960927549527, 14
78, 1713960927561996, 1713960927562012, 16
79, 1713960927574494, 1713960927574509, 15
80, 1713960927586998, 1713960927587013, 15
81, 1713960927599486, 1713960927599501, 15
82, 1713960927612015, 1713960927612030, 15
83, 1713960927624531, 1713960927624546, 15
84, 1713960927639234, 1713960927639249, 15
85, 1713960927651569, 1713960927651584, 15
86, 1713960927663911, 1713960927663926, 15
87, 1713960927676306, 1713960927676321, 15
88, 1713960927688667, 1713960927688682, 15
89, 1713960927701036, 1713960927701052, 16
90, 1713960927713422, 1713960927713438, 16
91, 1713960927725839, 1713960927725854, 15
92, 1713960927738254, 1713960927738269, 15
93, 1713960927750665, 1713960927750679, 14
94, 1713960927766150, 1713960927766165, 15
95, 1713960927782775, 1713960927782790, 15
96, 1713960927798630, 1713960927798644, 14
97, 1713960927812036, 1713960927812051, 15
98, 1713960927825417, 1713960927825432, 15
99, 1713960927838788, 1713960927838805, 17
100, 1713960927852182, 1713960927852197, 15
101, 1713960927865549, 1713960927865597, 48
102, 1713960927878967, 1713960927878982, 15
103, 1713960927892364, 1713960927892379, 15
104, 1713960927905732, 1713960927905746, 14
105, 1713960927919156, 1713960927919173, 17
106, 1713960927932554, 1713960927932571, 17
107, 1713960927945845, 1713960927945862, 17
108, 1713960927959134, 1713960927959152, 18
109, 1713960927972454, 1713960927972470, 16
110, 1713960927985760, 1713960927985777, 17
111, 1713960927999135, 1713960927999233, 98
112, 1713960928013190, 1713960928013287, 97
113, 1713960928027216, 1713960928027314, 98
114, 1713960928041273, 1713960928041368, 95
115, 1713960928055299, 1713960928055317, 18
116, 1713960928068662, 1713960928068680, 18
117, 1713960928082003, 1713960928082019, 16
118, 1713960928095324, 1713960928095341, 17
119, 1713960928108620, 1713960928108718, 98
120, 1713960928122566, 1713960928122663, 97
121, 1713960928136513, 1713960928136608, 95
122, 1713960928150488, 1713960928150583, 95
123, 1713960928164433, 1713960928164528, 95
124, 1713960928178404, 1713960928178500, 96
125, 1713960928192346, 1713960928192444, 98
126, 1713960928206323, 1713960928206342, 19
127, 1713960928219605, 1713960928219621, 16
128, 1713960928232883, 1713960928232900, 17
129, 1713960928246206, 1713960928246302, 96
130, 1713960928260129, 1713960928260197, 68
131, 1713960928273499, 1713960928273566, 67
132, 1713960928286892, 1713960928286958, 66
133, 1713960928300287, 1713960928300353, 66
134, 1713960928313645, 1713960928313710, 65
135, 1713960928327037, 1713960928327103, 66
136, 1713960928340399, 1713960928340466, 67
137, 1713960928353759, 1713960928353828, 69
138, 1713960928367149, 1713960928367213, 64
139, 1713960928380503, 1713960928380568, 65
140, 1713960928393860, 1713960928393926, 66
141, 1713960928407244, 1713960928407309, 65
142, 1713960928420601, 1713960928420669, 68
143, 1713960928433964, 1713960928434030, 66
144, 1713960928447352, 1713960928447462, 110
145, 1713960928463739, 1713960928463807, 68
146, 1713960928477027, 1713960928477093, 66
