0, 1713965240235635, 1713965240235635
1, 1713965240248482, 12847
2, 1713965240258550, 10068
3, 1713965240268617, 10067
4, 1713965240278681, 10064
5, 1713965240288746, 10065
6, 1713965240298812, 10066
7, 1713965240308864, 10052
8, 1713965240328854, 19990
9, 1713965240338921, 10067
10, 1713965240348986, 10065
11, 1713965240359050, 10064
12, 1713965240369114, 10064
13, 1713965240379181, 10067
14, 1713965240389245, 10064
15, 1713965240399312, 10067
16, 1713965240409375, 10063
17, 1713965240419440, 10065
18, 1713965240429504, 10064
19, 1713965240439569, 10065
20, 1713965240449635, 10066
21, 1713965240459699, 10064
22, 1713965240470118, 10419
23, 1713965240480183, 10065
24, 1713965240490252, 10069
25, 1713965240500322, 10070
26, 1713965240510387, 10065
27, 1713965240520451, 10064
28, 1713965240530519, 10068
29, 1713965240540583, 10064
30, 1713965240550647, 10064
31, 1713965240560714, 10067
32, 1713965240570778, 10064
33, 1713965240580851, 10073
34, 1713965240590916, 10065
35, 1713965240600982, 10066
36, 1713965240611054, 10072
37, 1713965240621117, 10063
38, 1713965240631182, 10065
39, 1713965240641254, 10072
40, 1713965240651319, 10065
41, 1713965240661385, 10066
42, 1713965240671450, 10065
43, 1713965240681514, 10064
44, 1713965240691579, 10065
45, 1713965240701645, 10066
46, 1713965240711709, 10064
47, 1713965240721776, 10067
48, 1713965240731844, 10068
49, 1713965240741908, 10064
50, 1713965240751973, 10065
51, 1713965240762038, 10065
52, 1713965240772107, 10069
53, 1713965240782171, 10064
54, 1713965240792236, 10065
55, 1713965240802301, 10065
56, 1713965240812367, 10066
57, 1713965240822435, 10068
58, 1713965240832503, 10068
59, 1713965240842567, 10064
60, 1713965240852632, 10065
61, 1713965240862696, 10064
62, 1713965240872760, 10064
63, 1713965240882829, 10069
64, 1713965240892853, 10024
65, 1713965240902916, 10063
66, 1713965240912981, 10065
67, 1713965240923046, 10065
68, 1713965240933111, 10065
69, 1713965240943175, 10064
70, 1713965240953239, 10064
71, 1713965240963308, 10069
72, 1713965240973377, 10069
73, 1713965240983446, 10069
74, 1713965240993509, 10063
75, 1713965241003575, 10066
76, 1713965241013639, 10064
77, 1713965241023703, 10064
78, 1713965241033768, 10065
79, 1713965241043833, 10065
80, 1713965241053897, 10064
81, 1713965241063966, 10069
82, 1713965241074031, 10065
83, 1713965241084094, 10063
84, 1713965241094158, 10064
85, 1713965241104228, 10070
86, 1713965241114293, 10065
87, 1713965241124361, 10068
88, 1713965241134398, 10037
89, 1713965241145098, 10700
90, 1713965241155167, 10069
91, 1713965241165449, 10282
92, 1713965241175516, 10067
93, 1713965241185582, 10066
94, 1713965241195647, 10065
95, 1713965241205713, 10066
96, 1713965241215780, 10067
97, 1713965241225849, 10069
98, 1713965241235913, 10064
99, 1713965241245977, 10064
100, 1713965241256043, 10066
101, 1713965241266107, 10064
102, 1713965241276172, 10065
103, 1713965241286236, 10064
104, 1713965241296306, 10070
105, 1713965241306374, 10068
106, 1713965241316438, 10064
107, 1713965241326502, 10064
108, 1713965241336568, 10066
109, 1713965241346633, 10065
110, 1713965241356698, 10065
111, 1713965241366769, 10071
112, 1713965241377641, 10872
113, 1713965241387706, 10065
114, 1713965241397771, 10065
115, 1713965241407837, 10066
