0, 1713960926527829, 1713960926527829
1, 1713960926544702, 16873
2, 1713960926562078, 17376
3, 1713960926575801, 13723
4, 1713960926589523, 13722
5, 1713960926603274, 13751
6, 1713960926617098, 13824
7, 1713960926630867, 13769
8, 1713960926644720, 13853
9, 1713960926661918, 17198
10, 1713960926675454, 13536
11, 1713960926689115, 13661
12, 1713960926702812, 13697
13, 1713960926716454, 13642
14, 1713960926730201, 13747
15, 1713960926743996, 13795
16, 1713960926757813, 13817
17, 1713960926771620, 13807
18, 1713960926785527, 13907
19, 1713960926802712, 17185
20, 1713960926816287, 13575
21, 1713960926829884, 13597
22, 1713960926843485, 13601
23, 1713960926857181, 13696
24, 1713960926870936, 13755
25, 1713960926884702, 13766
26, 1713960926898505, 13803
27, 1713960926912319, 13814
28, 1713960926926227, 13908
29, 1713960926943414, 17187
30, 1713960926957017, 13603
31, 1713960926970578, 13561
32, 1713960926984238, 13660
33, 1713960926997959, 13721
34, 1713960927010398, 12439
35, 1713960927022838, 12440
36, 1713960927035286, 12448
37, 1713960927047768, 12482
38, 1713960927060230, 12462
39, 1713960927072717, 12487
40, 1713960927085208, 12491
41, 1713960927097713, 12505
42, 1713960927110254, 12541
43, 1713960927122763, 12509
44, 1713960927137451, 14688
45, 1713960927149789, 12338
46, 1713960927162166, 12377
47, 1713960927174522, 12356
48, 1713960927186887, 12365
49, 1713960927199263, 12376
50, 1713960927211717, 12454
51, 1713960927224128, 12411
52, 1713960927236529, 12401
53, 1713960927248942, 12413
54, 1713960927261363, 12421
55, 1713960927273823, 12460
56, 1713960927286261, 12438
57, 1713960927298711, 12450
58, 1713960927311168, 12457
59, 1713960927323662, 12494
60, 1713960927336130, 12468
61, 1713960927348618, 12488
62, 1713960927361116, 12498
63, 1713960927373621, 12505
64, 1713960927388339, 14718
65, 1713960927400674, 12335
66, 1713960927413019, 12345
67, 1713960927425373, 12354
68, 1713960927437739, 12366
69, 1713960927450148, 12409
70, 1713960927462543, 12395
71, 1713960927474933, 12390
72, 1713960927487341, 12408
73, 1713960927499777, 12436
74, 1713960927512195, 12418
75, 1713960927524623, 12428
76, 1713960927537063, 12440
77, 1713960927549513, 12450
78, 1713960927561996, 12483
79, 1713960927574494, 12498
80, 1713960927586998, 12504
81, 1713960927599486, 12488
82, 1713960927612015, 12529
83, 1713960927624531, 12516
84, 1713960927639234, 14703
85, 1713960927651569, 12335
86, 1713960927663911, 12342
87, 1713960927676306, 12395
88, 1713960927688667, 12361
89, 1713960927701036, 12369
90, 1713960927713422, 12386
91, 1713960927725839, 12417
92, 1713960927738254, 12415
93, 1713960927750665, 12411
94, 1713960927766150, 15485
95, 1713960927782775, 16625
96, 1713960927798630, 15855
97, 1713960927812036, 13406
98, 1713960927825417, 13381
99, 1713960927838788, 13371
100, 1713960927852182, 13394
101, 1713960927865549, 13367
102, 1713960927878967, 13418
103, 1713960927892364, 13397
104, 1713960927905732, 13368
105, 1713960927919156, 13424
106, 1713960927932554, 13398
107, 1713960927945845, 13291
108, 1713960927959134, 13289
109, 1713960927972454, 13320
110, 1713960927985760, 13306
111, 1713960927999135, 13375
112, 1713960928013190, 14055
113, 1713960928027216, 14026
114, 1713960928041273, 14057
115, 1713960928055299, 14026
116, 1713960928068662, 13363
117, 1713960928082003, 13341
118, 1713960928095324, 13321
119, 1713960928108620, 13296
120, 1713960928122566, 13946
121, 1713960928136513, 13947
122, 1713960928150488, 13975
123, 1713960928164433, 13945
124, 1713960928178404, 13971
125, 1713960928192346, 13942
126, 1713960928206323, 13977
127, 1713960928219605, 13282
128, 1713960928232883, 13278
129, 1713960928246206, 13323
130, 1713960928260129, 13923
131, 1713960928273499, 13370
132, 1713960928286892, 13393
133, 1713960928300287, 13395
134, 1713960928313645, 13358
135, 1713960928327037, 13392
136, 1713960928340399, 13362
137, 1713960928353759, 13360
138, 1713960928367149, 13390
139, 1713960928380503, 13354
140, 1713960928393860, 13357
141, 1713960928407244, 13384
142, 1713960928420601, 13357
143, 1713960928433964, 13363
144, 1713960928447352, 13388
145, 1713960928463739, 16387
146, 1713960928477027, 13288
147, 1713960928490281, 13254
148, 1713960928503534, 13253
149, 1713960928516800, 13266
150, 1713960928530080, 13280
151, 1713960928543363, 13283
152, 1713960928556620, 13257
153, 1713960928569932, 13312
154, 1713960928583189, 13257
155, 1713960928596474, 13285
156, 1713960928609734, 13260
157, 1713960928622996, 13262
158, 1713960928636285, 13289
159, 1713960928649570, 13285
160, 1713960928662858, 13288
161, 1713960928676121, 13263
162, 1713960928689375, 13254
163, 1713960928701434, 12059
164, 1713960928714612, 13178
165, 1713960928727821, 13209
166, 1713960928741006, 13185
167, 1713960928754210, 13204
168, 1713960928766298, 12088
169, 1713960928779486, 13188
170, 1713960928791572, 12086
171, 1713960928804769, 13197
172, 1713960928817958, 13189
173, 1713960928831151, 13193
174, 1713960928844337, 13186
175, 1713960928857546, 13209
176, 1713960928870731, 13185
177, 1713960928882821, 12090
178, 1713960928896020, 13199
179, 1713960928909229, 13209
180, 1713960928921327, 12098
181, 1713960928933399, 12072
182, 1713960928946613, 13214
183, 1713960928959824, 13211
184, 1713960928973068, 13244
185, 1713960928986283, 13215
186, 1713960928998356, 12073
187, 1713960929024210, 25854
188, 1713960929039914, 15704
189, 1713960929056432, 16518
